starttime	seconds	ctime	dtime	ttime	wait
Sun Jul 29 15:27:18 2018	1532888838	0	6	6	6
Sun Jul 29 15:27:18 2018	1532888838	0	7	8	7
Sun Jul 29 15:27:28 2018	1532888848	0	8	8	8
Sun Jul 29 15:27:23 2018	1532888843	0	8	8	8
Sun Jul 29 15:27:18 2018	1532888838	0	9	9	9
Sun Jul 29 15:27:28 2018	1532888848	0	9	9	9
Sun Jul 29 15:27:28 2018	1532888848	0	12	12	6
Sun Jul 29 15:27:28 2018	1532888848	0	12	12	7
Sun Jul 29 15:27:26 2018	1532888846	0	13	13	13
Sun Jul 29 15:27:28 2018	1532888848	0	14	14	14
Sun Jul 29 15:27:21 2018	1532888841	0	14	14	14
Sun Jul 29 15:27:26 2018	1532888846	0	14	15	14
Sun Jul 29 15:27:27 2018	1532888847	0	15	15	15
Sun Jul 29 15:27:28 2018	1532888848	0	16	16	16
Sun Jul 29 15:27:28 2018	1532888848	0	16	16	16
Sun Jul 29 15:27:23 2018	1532888843	0	19	19	19
Sun Jul 29 15:27:28 2018	1532888848	0	19	19	19
Sun Jul 29 15:27:18 2018	1532888838	0	19	19	19
Sun Jul 29 15:27:18 2018	1532888838	0	19	19	12
Sun Jul 29 15:27:18 2018	1532888838	0	19	19	18
Sun Jul 29 15:27:28 2018	1532888848	0	19	19	13
Sun Jul 29 15:27:22 2018	1532888842	0	20	20	15
Sun Jul 29 15:27:18 2018	1532888838	0	20	20	20
Sun Jul 29 15:27:22 2018	1532888842	0	20	20	6
Sun Jul 29 15:27:11 2018	1532888831	0	20	20	20
Sun Jul 29 15:27:18 2018	1532888838	0	20	20	7
Sun Jul 29 15:27:22 2018	1532888842	0	20	21	14
Sun Jul 29 15:27:28 2018	1532888848	0	21	21	21
Sun Jul 29 15:27:28 2018	1532888848	0	21	21	13
Sun Jul 29 15:27:26 2018	1532888846	0	22	22	16
Sun Jul 29 15:27:24 2018	1532888844	0	23	23	15
Sun Jul 29 15:27:26 2018	1532888846	0	23	23	14
Sun Jul 29 15:27:26 2018	1532888846	0	23	23	23
Sun Jul 29 15:27:18 2018	1532888838	0	23	24	23
Sun Jul 29 15:27:27 2018	1532888847	0	24	24	23
Sun Jul 29 15:27:26 2018	1532888846	0	24	24	13
Sun Jul 29 15:27:26 2018	1532888846	0	24	24	18
Sun Jul 29 15:27:18 2018	1532888838	0	24	24	18
Sun Jul 29 15:27:23 2018	1532888843	0	24	25	13
Sun Jul 29 15:27:18 2018	1532888838	0	25	25	24
Sun Jul 29 15:27:21 2018	1532888841	0	25	25	25
Sun Jul 29 15:27:18 2018	1532888838	0	25	25	7
Sun Jul 29 15:27:23 2018	1532888843	0	25	25	25
Sun Jul 29 15:27:28 2018	1532888848	0	26	26	26
Sun Jul 29 15:27:12 2018	1532888832	0	26	26	21
Sun Jul 29 15:27:18 2018	1532888838	0	27	27	26
Sun Jul 29 15:27:23 2018	1532888843	0	27	27	26
Sun Jul 29 15:27:17 2018	1532888837	0	27	27	12
Sun Jul 29 15:27:17 2018	1532888837	0	27	27	27
Sun Jul 29 15:27:25 2018	1532888845	0	28	28	22
Sun Jul 29 15:27:25 2018	1532888845	0	28	28	14
Sun Jul 29 15:27:26 2018	1532888846	0	28	28	22
Sun Jul 29 15:27:19 2018	1532888839	0	28	28	13
Sun Jul 29 15:27:13 2018	1532888833	0	28	28	28
Sun Jul 29 15:27:27 2018	1532888847	0	28	28	18
Sun Jul 29 15:27:14 2018	1532888834	0	29	29	22
Sun Jul 29 15:27:25 2018	1532888845	0	29	29	20
Sun Jul 29 15:27:26 2018	1532888846	0	30	30	23
Sun Jul 29 15:27:18 2018	1532888838	0	30	30	24
Sun Jul 29 15:27:18 2018	1532888838	0	30	30	12
Sun Jul 29 15:27:26 2018	1532888846	0	30	30	19
Sun Jul 29 15:27:20 2018	1532888840	0	30	31	9
Sun Jul 29 15:27:20 2018	1532888840	0	31	31	30
Sun Jul 29 15:27:18 2018	1532888838	0	31	31	7
Sun Jul 29 15:27:25 2018	1532888845	0	31	31	27
Sun Jul 29 15:27:25 2018	1532888845	0	31	31	31
Sun Jul 29 15:27:14 2018	1532888834	0	32	32	30
Sun Jul 29 15:27:13 2018	1532888833	0	32	32	9
Sun Jul 29 15:27:21 2018	1532888841	0	32	32	31
Sun Jul 29 15:27:18 2018	1532888838	0	32	32	13
Sun Jul 29 15:27:21 2018	1532888841	0	32	32	13
Sun Jul 29 15:27:18 2018	1532888838	0	32	32	26
Sun Jul 29 15:27:13 2018	1532888833	0	32	32	26
Sun Jul 29 15:27:27 2018	1532888847	0	32	32	20
Sun Jul 29 15:27:24 2018	1532888844	0	32	32	32
Sun Jul 29 15:27:20 2018	1532888840	0	32	32	25
Sun Jul 29 15:27:21 2018	1532888841	0	32	32	20
Sun Jul 29 15:27:15 2018	1532888835	0	32	33	30
Sun Jul 29 15:27:18 2018	1532888838	0	33	33	13
Sun Jul 29 15:27:13 2018	1532888833	0	33	33	32
Sun Jul 29 15:27:17 2018	1532888837	0	33	33	27
Sun Jul 29 15:27:21 2018	1532888841	0	33	33	27
Sun Jul 29 15:27:16 2018	1532888836	0	34	34	14
Sun Jul 29 15:27:26 2018	1532888846	0	34	34	34
Sun Jul 29 15:27:18 2018	1532888838	0	34	34	34
Sun Jul 29 15:27:21 2018	1532888841	0	35	35	34
Sun Jul 29 15:27:21 2018	1532888841	0	35	35	22
Sun Jul 29 15:27:19 2018	1532888839	0	35	35	16
Sun Jul 29 15:27:16 2018	1532888836	0	36	36	24
Sun Jul 29 15:27:19 2018	1532888839	0	36	36	36
Sun Jul 29 15:27:16 2018	1532888836	0	36	36	30
Sun Jul 29 15:27:16 2018	1532888836	0	36	36	36
Sun Jul 29 15:27:16 2018	1532888836	0	36	36	35
Sun Jul 29 15:27:16 2018	1532888836	0	36	37	14
Sun Jul 29 15:27:15 2018	1532888835	0	37	37	28
Sun Jul 29 15:27:23 2018	1532888843	0	37	37	37
Sun Jul 29 15:27:20 2018	1532888840	0	38	38	18
Sun Jul 29 15:27:17 2018	1532888837	0	38	39	38
Sun Jul 29 15:27:24 2018	1532888844	0	39	39	38
Sun Jul 29 15:27:15 2018	1532888835	0	39	39	38
Sun Jul 29 15:27:15 2018	1532888835	0	38	39	26
Sun Jul 29 15:27:23 2018	1532888843	0	39	39	31
Sun Jul 29 15:27:23 2018	1532888843	0	39	39	11
Sun Jul 29 15:27:13 2018	1532888833	0	39	39	39
Sun Jul 29 15:27:20 2018	1532888840	0	39	39	39
Sun Jul 29 15:27:12 2018	1532888832	0	39	39	33
Sun Jul 29 15:27:12 2018	1532888832	0	39	39	39
Sun Jul 29 15:27:12 2018	1532888832	0	39	39	26
Sun Jul 29 15:27:15 2018	1532888835	0	40	40	36
Sun Jul 29 15:27:24 2018	1532888844	0	40	40	34
Sun Jul 29 15:27:24 2018	1532888844	0	40	40	40
Sun Jul 29 15:27:24 2018	1532888844	0	40	40	34
Sun Jul 29 15:27:24 2018	1532888844	0	40	40	29
Sun Jul 29 15:27:23 2018	1532888843	0	40	40	40
Sun Jul 29 15:27:12 2018	1532888832	0	40	40	10
Sun Jul 29 15:27:25 2018	1532888845	0	40	40	40
Sun Jul 29 15:27:26 2018	1532888846	0	40	41	29
Sun Jul 29 15:27:26 2018	1532888846	0	40	41	22
Sun Jul 29 15:27:19 2018	1532888839	0	40	41	40
Sun Jul 29 15:27:16 2018	1532888836	0	40	41	33
Sun Jul 29 15:27:25 2018	1532888845	0	41	41	19
Sun Jul 29 15:27:18 2018	1532888838	0	41	41	41
Sun Jul 29 15:27:13 2018	1532888833	0	41	41	41
Sun Jul 29 15:27:25 2018	1532888845	0	41	41	41
Sun Jul 29 15:27:21 2018	1532888841	0	41	41	35
Sun Jul 29 15:27:23 2018	1532888843	0	41	41	35
Sun Jul 29 15:27:12 2018	1532888832	0	41	41	33
Sun Jul 29 15:27:12 2018	1532888832	0	41	41	28
Sun Jul 29 15:27:18 2018	1532888838	0	41	41	7
Sun Jul 29 15:27:13 2018	1532888833	0	41	42	20
Sun Jul 29 15:27:27 2018	1532888847	0	41	42	41
Sun Jul 29 15:27:22 2018	1532888842	0	42	42	34
Sun Jul 29 15:27:24 2018	1532888844	0	42	42	13
Sun Jul 29 15:27:22 2018	1532888842	0	42	42	29
Sun Jul 29 15:27:22 2018	1532888842	0	42	42	41
Sun Jul 29 15:27:27 2018	1532888847	0	42	42	41
Sun Jul 29 15:27:22 2018	1532888842	0	42	42	17
Sun Jul 29 15:27:18 2018	1532888838	0	42	42	42
Sun Jul 29 15:27:16 2018	1532888836	0	42	42	33
Sun Jul 29 15:27:14 2018	1532888834	0	42	42	14
Sun Jul 29 15:27:16 2018	1532888836	0	43	43	22
Sun Jul 29 15:27:18 2018	1532888838	0	43	43	21
Sun Jul 29 15:27:15 2018	1532888835	0	43	43	43
Sun Jul 29 15:27:27 2018	1532888847	0	43	43	34
Sun Jul 29 15:27:17 2018	1532888837	0	43	43	42
Sun Jul 29 15:27:26 2018	1532888846	0	43	43	27
Sun Jul 29 15:27:24 2018	1532888844	0	43	43	37
Sun Jul 29 15:27:19 2018	1532888839	0	43	43	19
Sun Jul 29 15:27:13 2018	1532888833	0	43	43	42
Sun Jul 29 15:27:17 2018	1532888837	0	43	43	43
Sun Jul 29 15:27:16 2018	1532888836	0	43	44	37
Sun Jul 29 15:27:14 2018	1532888834	0	44	44	38
Sun Jul 29 15:27:18 2018	1532888838	0	44	44	25
Sun Jul 29 15:27:14 2018	1532888834	0	44	44	43
Sun Jul 29 15:27:14 2018	1532888834	0	44	44	44
Sun Jul 29 15:27:14 2018	1532888834	0	44	44	24
Sun Jul 29 15:27:14 2018	1532888834	0	44	44	30
Sun Jul 29 15:27:17 2018	1532888837	0	45	45	44
Sun Jul 29 15:27:16 2018	1532888836	0	45	45	44
Sun Jul 29 15:27:16 2018	1532888836	0	45	45	44
Sun Jul 29 15:27:25 2018	1532888845	0	45	45	34
Sun Jul 29 15:27:23 2018	1532888843	0	45	45	45
Sun Jul 29 15:27:14 2018	1532888834	0	45	45	45
Sun Jul 29 15:27:14 2018	1532888834	0	45	46	37
Sun Jul 29 15:27:15 2018	1532888835	0	45	46	30
Sun Jul 29 15:27:15 2018	1532888835	0	45	46	39
Sun Jul 29 15:27:18 2018	1532888838	0	46	46	19
Sun Jul 29 15:27:23 2018	1532888843	0	45	46	38
Sun Jul 29 15:27:11 2018	1532888831	0	46	46	30
Sun Jul 29 15:27:22 2018	1532888842	0	46	46	37
Sun Jul 29 15:27:16 2018	1532888836	0	46	46	45
Sun Jul 29 15:27:22 2018	1532888842	0	46	46	11
Sun Jul 29 15:27:15 2018	1532888835	3	43	46	26
Sun Jul 29 15:27:14 2018	1532888834	0	46	46	45
Sun Jul 29 15:27:12 2018	1532888832	0	46	46	46
Sun Jul 29 15:27:16 2018	1532888836	0	46	47	42
Sun Jul 29 15:27:13 2018	1532888833	0	47	47	46
Sun Jul 29 15:27:27 2018	1532888847	0	47	47	40
Sun Jul 29 15:27:24 2018	1532888844	0	47	47	17
Sun Jul 29 15:27:26 2018	1532888846	0	47	47	41
Sun Jul 29 15:27:17 2018	1532888837	0	47	47	13
Sun Jul 29 15:27:17 2018	1532888837	0	47	47	33
Sun Jul 29 15:27:24 2018	1532888844	0	47	47	47
Sun Jul 29 15:27:27 2018	1532888847	0	47	47	46
Sun Jul 29 15:27:27 2018	1532888847	0	47	47	46
Sun Jul 29 15:27:26 2018	1532888846	0	47	47	28
Sun Jul 29 15:27:13 2018	1532888833	0	47	47	46
Sun Jul 29 15:27:23 2018	1532888843	0	47	47	47
Sun Jul 29 15:27:23 2018	1532888843	0	47	47	32
Sun Jul 29 15:27:24 2018	1532888844	0	48	48	44
Sun Jul 29 15:27:14 2018	1532888834	0	48	48	47
Sun Jul 29 15:27:27 2018	1532888847	0	48	48	31
Sun Jul 29 15:27:14 2018	1532888834	0	48	48	32
Sun Jul 29 15:27:20 2018	1532888840	0	48	49	20
Sun Jul 29 15:27:17 2018	1532888837	0	49	49	48
Sun Jul 29 15:27:14 2018	1532888834	0	49	49	48
Sun Jul 29 15:27:26 2018	1532888846	0	49	49	48
Sun Jul 29 15:27:26 2018	1532888846	0	49	49	43
Sun Jul 29 15:27:26 2018	1532888846	0	49	49	33
Sun Jul 29 15:27:14 2018	1532888834	0	49	49	37
Sun Jul 29 15:27:26 2018	1532888846	0	49	50	49
Sun Jul 29 15:27:17 2018	1532888837	0	50	50	49
Sun Jul 29 15:27:20 2018	1532888840	0	50	50	39
Sun Jul 29 15:27:21 2018	1532888841	0	50	50	49
Sun Jul 29 15:27:26 2018	1532888846	0	49	50	16
Sun Jul 29 15:27:18 2018	1532888838	0	50	50	29
Sun Jul 29 15:27:18 2018	1532888838	0	50	50	44
Sun Jul 29 15:27:15 2018	1532888835	0	50	50	49
Sun Jul 29 15:27:14 2018	1532888834	0	50	50	38
Sun Jul 29 15:27:18 2018	1532888838	0	50	50	41
Sun Jul 29 15:27:15 2018	1532888835	0	50	50	38
Sun Jul 29 15:27:20 2018	1532888840	0	50	50	50
Sun Jul 29 15:27:19 2018	1532888839	0	50	50	32
Sun Jul 29 15:27:19 2018	1532888839	0	50	50	44
Sun Jul 29 15:27:25 2018	1532888845	0	50	50	50
Sun Jul 29 15:27:28 2018	1532888848	0	50	50	39
Sun Jul 29 15:27:25 2018	1532888845	0	50	50	8
Sun Jul 29 15:27:15 2018	1532888835	0	50	50	12
Sun Jul 29 15:27:25 2018	1532888845	0	50	50	14
Sun Jul 29 15:27:23 2018	1532888843	0	50	51	23
Sun Jul 29 15:27:23 2018	1532888843	0	50	51	29
Sun Jul 29 15:27:26 2018	1532888846	0	50	51	20
Sun Jul 29 15:27:13 2018	1532888833	0	51	51	50
Sun Jul 29 15:27:19 2018	1532888839	0	51	51	22
Sun Jul 29 15:27:13 2018	1532888833	0	51	51	45
Sun Jul 29 15:27:20 2018	1532888840	0	51	51	50
Sun Jul 29 15:27:17 2018	1532888837	0	51	51	43
Sun Jul 29 15:27:24 2018	1532888844	0	51	51	38
Sun Jul 29 15:27:17 2018	1532888837	0	51	51	50
Sun Jul 29 15:27:22 2018	1532888842	0	51	51	44
Sun Jul 29 15:27:22 2018	1532888842	0	51	51	50
Sun Jul 29 15:27:24 2018	1532888844	0	51	51	51
Sun Jul 29 15:27:20 2018	1532888840	0	51	51	7
Sun Jul 29 15:27:20 2018	1532888840	0	51	51	12
Sun Jul 29 15:27:23 2018	1532888843	0	51	51	45
Sun Jul 29 15:27:20 2018	1532888840	0	51	51	44
Sun Jul 29 15:27:23 2018	1532888843	0	51	51	51
Sun Jul 29 15:27:20 2018	1532888840	0	51	51	51
Sun Jul 29 15:27:15 2018	1532888835	0	51	51	45
Sun Jul 29 15:27:20 2018	1532888840	0	51	51	51
Sun Jul 29 15:27:26 2018	1532888846	0	51	51	51
Sun Jul 29 15:27:21 2018	1532888841	0	51	52	51
Sun Jul 29 15:27:21 2018	1532888841	0	51	52	47
Sun Jul 29 15:27:15 2018	1532888835	0	51	52	35
Sun Jul 29 15:27:26 2018	1532888846	0	51	52	51
Sun Jul 29 15:27:12 2018	1532888832	0	52	52	33
Sun Jul 29 15:27:16 2018	1532888836	0	52	52	51
Sun Jul 29 15:27:27 2018	1532888847	0	52	52	52
Sun Jul 29 15:27:19 2018	1532888839	0	52	52	51
Sun Jul 29 15:27:26 2018	1532888846	0	52	52	42
Sun Jul 29 15:27:25 2018	1532888845	0	52	52	42
Sun Jul 29 15:27:25 2018	1532888845	0	52	52	46
Sun Jul 29 15:27:16 2018	1532888836	0	52	52	34
Sun Jul 29 15:27:26 2018	1532888846	0	52	52	52
Sun Jul 29 15:27:19 2018	1532888839	0	52	52	51
Sun Jul 29 15:27:19 2018	1532888839	0	52	52	51
Sun Jul 29 15:27:26 2018	1532888846	0	52	52	45
Sun Jul 29 15:27:21 2018	1532888841	0	52	52	43
Sun Jul 29 15:27:14 2018	1532888834	0	52	52	52
Sun Jul 29 15:27:24 2018	1532888844	0	52	53	40
Sun Jul 29 15:27:20 2018	1532888840	0	52	53	52
Sun Jul 29 15:27:21 2018	1532888841	0	53	53	37
Sun Jul 29 15:27:16 2018	1532888836	0	53	53	42
Sun Jul 29 15:27:16 2018	1532888836	0	53	53	42
Sun Jul 29 15:27:18 2018	1532888838	0	53	53	53
Sun Jul 29 15:27:25 2018	1532888845	0	53	53	39
Sun Jul 29 15:27:15 2018	1532888835	0	53	53	43
Sun Jul 29 15:27:18 2018	1532888838	0	53	53	38
Sun Jul 29 15:27:24 2018	1532888844	0	53	53	53
Sun Jul 29 15:27:14 2018	1532888834	0	53	53	15
Sun Jul 29 15:27:25 2018	1532888845	0	53	53	53
Sun Jul 29 15:27:27 2018	1532888847	0	53	53	53
Sun Jul 29 15:27:24 2018	1532888844	0	53	53	46
Sun Jul 29 15:27:27 2018	1532888847	0	53	53	38
Sun Jul 29 15:27:12 2018	1532888832	0	53	53	53
Sun Jul 29 15:27:19 2018	1532888839	0	54	54	34
Sun Jul 29 15:27:26 2018	1532888846	0	54	54	45
Sun Jul 29 15:27:26 2018	1532888846	0	54	54	53
Sun Jul 29 15:27:26 2018	1532888846	0	54	54	8
Sun Jul 29 15:27:19 2018	1532888839	0	54	54	19
Sun Jul 29 15:27:26 2018	1532888846	0	54	54	22
Sun Jul 29 15:27:26 2018	1532888846	0	54	54	29
Sun Jul 29 15:27:24 2018	1532888844	0	54	54	53
Sun Jul 29 15:27:13 2018	1532888833	0	54	54	53
Sun Jul 29 15:27:25 2018	1532888845	0	54	54	50
Sun Jul 29 15:27:13 2018	1532888833	0	54	54	53
Sun Jul 29 15:27:21 2018	1532888841	0	54	54	39
Sun Jul 29 15:27:21 2018	1532888841	0	54	54	47
Sun Jul 29 15:27:20 2018	1532888840	0	54	54	54
Sun Jul 29 15:27:20 2018	1532888840	0	54	54	47
Sun Jul 29 15:27:21 2018	1532888841	0	54	54	52
Sun Jul 29 15:27:15 2018	1532888835	0	54	54	44
Sun Jul 29 15:27:13 2018	1532888833	0	54	55	29
Sun Jul 29 15:27:13 2018	1532888833	0	54	55	54
Sun Jul 29 15:27:14 2018	1532888834	0	55	55	48
Sun Jul 29 15:27:14 2018	1532888834	0	55	55	54
Sun Jul 29 15:27:22 2018	1532888842	0	55	55	43
Sun Jul 29 15:27:23 2018	1532888843	0	55	55	49
Sun Jul 29 15:27:22 2018	1532888842	0	55	55	48
Sun Jul 29 15:27:12 2018	1532888832	0	55	55	48
Sun Jul 29 15:27:12 2018	1532888832	0	55	55	42
Sun Jul 29 15:27:21 2018	1532888841	0	55	55	55
Sun Jul 29 15:27:21 2018	1532888841	0	55	55	55
Sun Jul 29 15:27:22 2018	1532888842	0	55	55	44
Sun Jul 29 15:27:14 2018	1532888834	0	55	55	55
Sun Jul 29 15:27:14 2018	1532888834	0	55	55	55
Sun Jul 29 15:27:26 2018	1532888846	0	55	55	49
Sun Jul 29 15:27:21 2018	1532888841	0	55	56	16
Sun Jul 29 15:27:25 2018	1532888845	0	56	56	49
Sun Jul 29 15:27:21 2018	1532888841	0	55	56	55
Sun Jul 29 15:27:21 2018	1532888841	0	55	56	29
Sun Jul 29 15:27:21 2018	1532888841	0	55	56	48
Sun Jul 29 15:27:16 2018	1532888836	0	56	56	55
Sun Jul 29 15:27:15 2018	1532888835	0	55	56	38
Sun Jul 29 15:27:15 2018	1532888835	0	56	56	49
Sun Jul 29 15:27:15 2018	1532888835	0	56	56	55
Sun Jul 29 15:27:12 2018	1532888832	1	55	56	42
Sun Jul 29 15:27:14 2018	1532888834	0	56	56	39
Sun Jul 29 15:27:23 2018	1532888843	0	56	56	21
Sun Jul 29 15:27:14 2018	1532888834	0	56	56	32
Sun Jul 29 15:27:13 2018	1532888833	0	56	56	55
Sun Jul 29 15:27:27 2018	1532888847	0	56	56	55
Sun Jul 29 15:27:25 2018	1532888845	0	56	56	51
Sun Jul 29 15:27:15 2018	1532888835	0	56	56	52
Sun Jul 29 15:27:19 2018	1532888839	0	56	56	55
Sun Jul 29 15:27:14 2018	1532888834	0	56	56	16
Sun Jul 29 15:27:26 2018	1532888846	0	56	56	56
Sun Jul 29 15:27:24 2018	1532888844	0	56	56	56
Sun Jul 29 15:27:15 2018	1532888835	0	56	57	27
Sun Jul 29 15:27:26 2018	1532888846	0	57	57	51
Sun Jul 29 15:27:21 2018	1532888841	0	56	57	56
Sun Jul 29 15:27:18 2018	1532888838	0	57	57	56
Sun Jul 29 15:27:13 2018	1532888833	0	57	57	56
Sun Jul 29 15:27:26 2018	1532888846	0	57	57	44
Sun Jul 29 15:27:13 2018	1532888833	0	56	57	40
Sun Jul 29 15:27:18 2018	1532888838	0	57	57	50
Sun Jul 29 15:27:22 2018	1532888842	0	57	57	46
Sun Jul 29 15:27:19 2018	1532888839	0	57	57	34
Sun Jul 29 15:27:20 2018	1532888840	0	57	57	13
Sun Jul 29 15:27:21 2018	1532888841	0	57	57	56
Sun Jul 29 15:27:18 2018	1532888838	0	57	57	48
Sun Jul 29 15:27:21 2018	1532888841	0	57	57	56
Sun Jul 29 15:27:18 2018	1532888838	0	57	57	31
Sun Jul 29 15:27:14 2018	1532888834	0	57	57	56
Sun Jul 29 15:27:14 2018	1532888834	0	57	57	56
Sun Jul 29 15:27:23 2018	1532888843	0	57	57	51
Sun Jul 29 15:27:14 2018	1532888834	0	57	57	56
Sun Jul 29 15:27:25 2018	1532888845	0	57	57	44
Sun Jul 29 15:27:14 2018	1532888834	0	57	57	56
Sun Jul 29 15:27:14 2018	1532888834	0	57	57	56
Sun Jul 29 15:27:24 2018	1532888844	0	57	57	33
Sun Jul 29 15:27:24 2018	1532888844	0	57	57	44
Sun Jul 29 15:27:23 2018	1532888843	0	57	57	57
Sun Jul 29 15:27:23 2018	1532888843	0	57	57	45
Sun Jul 29 15:27:23 2018	1532888843	0	57	57	25
Sun Jul 29 15:27:14 2018	1532888834	0	57	57	57
Sun Jul 29 15:27:23 2018	1532888843	0	58	58	57
Sun Jul 29 15:27:12 2018	1532888832	0	57	58	51
Sun Jul 29 15:27:20 2018	1532888840	0	57	58	56
Sun Jul 29 15:27:19 2018	1532888839	0	58	58	57
Sun Jul 29 15:27:13 2018	1532888833	0	58	58	44
Sun Jul 29 15:27:12 2018	1532888832	0	58	58	26
Sun Jul 29 15:27:16 2018	1532888836	0	58	58	50
Sun Jul 29 15:27:17 2018	1532888837	0	58	58	55
Sun Jul 29 15:27:25 2018	1532888845	0	58	58	58
Sun Jul 29 15:27:16 2018	1532888836	0	58	58	48
Sun Jul 29 15:27:13 2018	1532888833	0	58	58	47
Sun Jul 29 15:27:13 2018	1532888833	0	58	58	35
Sun Jul 29 15:27:14 2018	1532888834	0	58	58	57
Sun Jul 29 15:27:17 2018	1532888837	0	58	58	53
Sun Jul 29 15:27:24 2018	1532888844	0	58	58	42
Sun Jul 29 15:27:12 2018	1532888832	0	59	59	49
Sun Jul 29 15:27:12 2018	1532888832	0	59	59	35
Sun Jul 29 15:27:12 2018	1532888832	0	59	59	42
Sun Jul 29 15:27:21 2018	1532888841	0	59	59	58
Sun Jul 29 15:27:21 2018	1532888841	0	59	59	58
Sun Jul 29 15:27:24 2018	1532888844	0	59	59	58
Sun Jul 29 15:27:24 2018	1532888844	0	59	59	58
Sun Jul 29 15:27:24 2018	1532888844	0	59	59	58
Sun Jul 29 15:27:14 2018	1532888834	0	59	59	58
Sun Jul 29 15:27:21 2018	1532888841	0	59	59	51
Sun Jul 29 15:27:11 2018	1532888831	0	59	59	47
Sun Jul 29 15:27:21 2018	1532888841	0	59	59	51
Sun Jul 29 15:27:18 2018	1532888838	0	59	60	59
Sun Jul 29 15:27:25 2018	1532888845	0	59	60	50
Sun Jul 29 15:27:22 2018	1532888842	0	60	60	52
Sun Jul 29 15:27:20 2018	1532888840	0	60	60	52
Sun Jul 29 15:27:20 2018	1532888840	0	60	60	58
Sun Jul 29 15:27:25 2018	1532888845	0	60	60	57
Sun Jul 29 15:27:12 2018	1532888832	0	59	60	47
Sun Jul 29 15:27:16 2018	1532888836	0	60	60	53
Sun Jul 29 15:27:19 2018	1532888839	0	60	60	35
Sun Jul 29 15:27:25 2018	1532888845	0	60	60	57
Sun Jul 29 15:27:26 2018	1532888846	0	60	60	60
Sun Jul 29 15:27:22 2018	1532888842	0	60	60	60
Sun Jul 29 15:27:20 2018	1532888840	0	60	60	59
Sun Jul 29 15:27:13 2018	1532888833	0	60	60	42
Sun Jul 29 15:27:16 2018	1532888836	0	60	60	33
Sun Jul 29 15:27:23 2018	1532888843	0	60	60	42
Sun Jul 29 15:27:20 2018	1532888840	0	60	60	58
Sun Jul 29 15:27:22 2018	1532888842	0	60	60	59
Sun Jul 29 15:27:13 2018	1532888833	0	60	60	60
Sun Jul 29 15:27:16 2018	1532888836	0	60	60	29
Sun Jul 29 15:27:15 2018	1532888835	0	60	60	42
Sun Jul 29 15:27:19 2018	1532888839	0	60	60	46
Sun Jul 29 15:27:13 2018	1532888833	0	60	60	45
Sun Jul 29 15:27:17 2018	1532888837	0	60	60	50
Sun Jul 29 15:27:25 2018	1532888845	0	60	60	53
Sun Jul 29 15:27:20 2018	1532888840	0	60	61	27
Sun Jul 29 15:27:19 2018	1532888839	0	60	61	60
Sun Jul 29 15:27:24 2018	1532888844	0	61	61	51
Sun Jul 29 15:27:24 2018	1532888844	0	61	61	57
Sun Jul 29 15:27:17 2018	1532888837	0	61	61	35
Sun Jul 29 15:27:13 2018	1532888833	0	61	61	60
Sun Jul 29 15:27:14 2018	1532888834	0	61	61	33
Sun Jul 29 15:27:17 2018	1532888837	0	61	61	61
Sun Jul 29 15:27:15 2018	1532888835	0	61	61	61
Sun Jul 29 15:27:19 2018	1532888839	0	61	61	60
Sun Jul 29 15:27:19 2018	1532888839	0	61	61	60
Sun Jul 29 15:27:19 2018	1532888839	0	61	61	60
Sun Jul 29 15:27:13 2018	1532888833	0	61	61	60
Sun Jul 29 15:27:22 2018	1532888842	0	61	61	61
Sun Jul 29 15:27:27 2018	1532888847	0	61	61	55
Sun Jul 29 15:27:22 2018	1532888842	0	61	62	42
Sun Jul 29 15:27:22 2018	1532888842	0	62	62	52
Sun Jul 29 15:27:15 2018	1532888835	0	61	62	46
Sun Jul 29 15:27:13 2018	1532888833	0	62	62	61
Sun Jul 29 15:27:13 2018	1532888833	0	61	62	11
Sun Jul 29 15:27:27 2018	1532888847	0	62	62	43
Sun Jul 29 15:27:20 2018	1532888840	0	62	62	35
Sun Jul 29 15:27:27 2018	1532888847	0	62	62	61
Sun Jul 29 15:27:20 2018	1532888840	0	62	62	61
Sun Jul 29 15:27:26 2018	1532888846	0	62	62	62
Sun Jul 29 15:27:20 2018	1532888840	0	62	62	61
Sun Jul 29 15:27:24 2018	1532888844	0	62	62	33
Sun Jul 29 15:27:24 2018	1532888844	0	62	62	40
Sun Jul 29 15:27:21 2018	1532888841	0	62	62	43
Sun Jul 29 15:27:14 2018	1532888834	0	62	62	55
Sun Jul 29 15:27:17 2018	1532888837	0	62	62	61
Sun Jul 29 15:27:15 2018	1532888835	0	62	62	62
Sun Jul 29 15:27:25 2018	1532888845	0	62	62	61
Sun Jul 29 15:27:20 2018	1532888840	0	62	62	62
Sun Jul 29 15:27:20 2018	1532888840	0	62	62	62
Sun Jul 29 15:27:19 2018	1532888839	0	62	62	29
Sun Jul 29 15:27:14 2018	1532888834	0	62	62	54
Sun Jul 29 15:27:14 2018	1532888834	0	62	62	54
Sun Jul 29 15:27:24 2018	1532888844	0	62	62	42
